state,timestamp,latitude,longitude,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,uv_index,visibility,wind_bearing,wind_speed
Virginia,1980-08-30T12:00:00Z,37.303000000000004,-78.193,,,,,,,,,,,,,,
Virginia,2011-12-28T12:00:00Z,38.36885,-78.5367,39.03,30.525,22.02,23.69,0.65,0.41,0.14,0.0,0.0,1008.09,2.0,10.0,276.0,3.03
Virginia,2012-01-16T12:00:00Z,37.047,-77.90815,45.69,43.365,41.04,20.34,0.62,0.17,0.76,0.0003,0.92,,3.0,10.0,193.0,2.12
Virginia,2012-01-07T12:00:00Z,38.447140000000005,-79.65548000000001,46.4,37.69,28.98,33.01,0.7,,0.45,0.0005,0.59,,0.0,,253.0,6.94
Virginia,2011-04-16T12:00:00Z,37.047,-77.90815,67.94,56.655,45.37,55.63,0.83,0.77,0.45,0.040999999999999995,1.0,,5.0,9.16,152.0,3.7
Virginia,1978-07-15T12:00:00Z,38.70819,-77.17868,87.48,80.78,74.08,68.4,0.75,0.94,0.33,0.0,0.0,1012.58,5.0,4.39,200.0,1.75
Virginia,2008-11-15T12:00:00Z,38.0735,-77.2265,73.87,56.585,39.3,58.67,0.85,0.92,0.59,0.027999999999999997,1.0,1002.17,2.0,8.23,197.0,4.42
Virginia,2012-03-16T12:00:00Z,38.58125,-79.14795,63.28,51.875,40.47,50.1,0.91,0.57,0.81,0.0,0.0,,4.0,10.0,222.0,0.7
Virginia,2012-05-19T12:00:00Z,36.7586,-76.0418,70.78,66.485,62.19,49.9,0.62,0.22,0.96,0.0,0.0,1018.99,8.0,9.66,28.0,7.27
Virginia,2011-06-10T12:00:00Z,36.931999999999995,-80.89,85.54,74.055,62.57,62.27,0.73,0.06,0.31,0.0002,0.24,1015.52,11.0,9.24,290.0,0.49
Virginia,1980-12-20T12:00:00Z,36.91355,-77.95074,,,,,,,,,,,,,,
Virginia,2012-10-04T12:00:00Z,37.12815,-79.8871,76.49,64.44,52.39,58.48,0.74,0.25,0.64,0.0,0.0,1022.23,5.0,9.96,299.0,0.86
Virginia,2012-10-17T12:00:00Z,38.9593,-78.02081,62.61,52.595,42.58,41.92,0.86,0.09,0.08,0.0,0.0,1014.44,5.0,9.18,158.0,0.58
Virginia,2012-11-16T12:00:00Z,36.76377,-81.9107,54.44,41.175,27.91,26.09,0.65,0.0,0.1,0.0,0.0,,3.0,10.0,57.0,0.46
Virginia,2000-07-15T12:00:00Z,38.3331,-79.35755,77.43,65.725,54.02,61.7,0.84,0.32,0.47,,,,10.0,8.24,319.0,1.01
Virginia,2012-12-24T12:00:00Z,37.64224,-79.79759,38.04,37.545,37.05,33.5,0.85,0.77,0.39,0.0149,1.0,1014.15,2.0,4.2,115.0,0.23
Virginia,2012-08-15T12:00:00Z,37.15814,-80.36054,74.81,66.74,58.67,63.73,0.85,0.34,0.93,0.0008,0.54,1013.66,7.0,8.67,293.0,0.65
Virginia,2005-05-28T12:00:00Z,37.41095,-80.6275,70.08,56.57,43.06,46.99,0.71,0.39,0.68,0.0,0.0,1013.31,8.0,9.44,283.0,3.24
Virginia,2013-08-31T12:00:00Z,38.57716,-79.11095,82.1,71.285,60.47,67.52,0.91,0.4,0.85,0.0013,0.5,,7.0,7.75,201.0,0.97
Virginia,2013-09-15T12:00:00Z,38.89625,-78.1268,73.41,65.295,57.18,51.09,0.81,0.17,0.36,0.0,0.0,,7.0,8.28,199.0,0.9
Virginia,2011-09-12T12:00:00Z,36.73225,-81.62195,75.74,63.565,51.39,56.88,0.81,0.44,0.52,0.0,0.0,,6.0,10.0,279.0,0.54
Virginia,2014-08-07T12:00:00Z,38.51591,-79.02109,79.14,68.145,57.15,60.23,0.8,0.43,0.38,0.0,0.0,,9.0,6.76,37.0,0.84
Virginia,2021-01-09T12:00:00Z,37.75926,-79.5912,47.18,35.4,23.62,21.12,0.59,0.16,0.89,0.0002,0.04,1017.6,3.0,10.0,326.0,5.81
Virginia,2021-07-26T12:00:00Z,37.17433,-82.39963,86.17,76.515,66.86,72.87,0.88,0.61,0.61,0.0057,0.59,1015.5,6.0,9.999,256.0,3.36
Vermont,2005-08-25T12:00:00Z,43.1635,-73.0723,77.38,63.095,48.81,52.41,0.75,0.08,0.71,0.0001,0.43,1023.65,7.0,9.15,346.0,0.94
Vermont,2015-05-24T12:00:00Z,43.43623,-72.43684,74.69,62.065,49.44,37.31,0.49,0.07,0.22,0.0,0.0,1021.99,10.0,10.0,254.0,1.57
Vermont,2016-04-05T12:00:00Z,42.86222,-72.60887,33.45,23.965,14.48,8.54,0.55,0.03,0.93,0.0019,0.48,1024.47,7.0,5.89,348.0,1.56
Washington,1994-05-13T12:00:00Z,48.64056,-121.8053,53.45,,,,,0.97,0.09,,,,5.0,,150.0,9.38
Washington,1983-09-01T12:00:00Z,46.98333,-121.0922,57.85,53.345,48.84,45.6,0.76,0.68,0.8,0.0472,1.0,1014.03,4.0,4.9,251.0,9.77
Washington,2000-07-24T12:00:00Z,46.33333,-117.6767,,,,,,,,,,,,,,
Washington,1985-07-01T12:00:00Z,46.04722,-122.1914,,,,,,,,,,,,,,
Washington,1992-08-29T12:00:00Z,47.5616,-123.1967,69.52,56.03,42.54,43.75,0.69,0.0,0.06,,,,7.0,10.0,48.0,3.52
Washington,2000-08-16T12:00:00Z,47.0044,-122.5386,75.81,61.03,46.25,48.06,0.64,0.12,0.55,0.0,0.0,1024.39,7.0,8.82,292.0,1.04
Washington,2000-07-21T12:00:00Z,46.8733,-121.3051,80.08,66.125,52.17,55.23,0.74,0.02,0.66,0.0,0.0,1015.35,9.0,7.95,230.0,8.21
Washington,1999-05-12T12:00:00Z,47.791109999999996,-122.1914,50.55,46.695,42.84,42.4,0.83,0.99,0.9,0.0208,1.0,1018.23,4.0,9.44,171.0,1.37
Washington,2000-10-06T12:00:00Z,48.596940000000004,-120.5122,,,,,,,,,,,,,,
Washington,1990-09-22T12:00:00Z,46.71,-122.3442,85.25,65.475,45.7,49.01,0.77,0.06,0.12,,,1015.62,5.0,7.98,314.0,1.45
Washington,2000-09-14T12:00:00Z,45.916940000000004,-121.5825,84.46,,,52.61,0.6,0.13,0.53,,,1011.21,6.0,10.0,310.0,4.47
Washington,1968-08-30T12:00:00Z,47.495,-120.835,,,,,,0.0,0.24,0.0,0.0,,7.0,9.0,,
Washington,1975-08-10T12:00:00Z,47.8498,-120.9591,,,,,,,,,,,,,,
Washington,1977-05-22T12:00:00Z,47.4644,-120.6705,68.24,59.245,50.25,30.85,0.43,0.5,0.14,,,1007.11,9.0,10.0,131.0,0.18
Washington,1997-05-15T12:00:00Z,48.0281,-123.5864,67.92,,,51.47,0.73,0.58,0.29,,,,5.0,9.81,276.0,5.78
Washington,1985-06-28T12:00:00Z,45.69,-122.3353,74.92,63.51,52.1,43.96,0.6,0.16,0.37,0.0,0.0,1018.46,10.0,10.0,305.0,4.94
Washington,1996-04-14T12:00:00Z,47.7442,-122.8994,67.2,57.465,47.73,37.61,0.59,0.28,0.89,,,1016.23,6.0,10.0,123.0,1.96
Washington,1974-07-06T12:00:00Z,48.026109999999996,-121.6406,56.52,,,40.27,0.69,0.59,0.57,,,,5.0,10.0,324.0,5.53
Washington,1950-05-01T12:00:00Z,45.75056,-121.6508,47.28,40.305,33.33,40.33,0.86,0.85,0.48,,,1003.53,4.0,10.0,278.0,6.5
Washington,2000-07-15T12:00:00Z,47.29833,-120.3,74.56,60.725,46.89,40.46,0.49,0.0,0.48,,,1021.18,9.0,10.0,302.0,3.45
Washington,2000-12-01T12:00:00Z,47.0413,-124.053,46.42,46.42,46.42,42.88,0.9,0.97,0.18,,,1017.42,1.0,8.59,85.0,10.92
Washington,1997-01-01T12:00:00Z,47.14472,-120.7967,43.9,41.21,38.52,33.62,0.73,0.89,0.74,0.0308,1.0,997.2,1.0,3.86,225.0,4.29
Washington,1996-04-17T12:00:00Z,47.011390000000006,-123.6619,50.75,,,41.9,0.84,0.92,0.0,,,1007.45,4.0,,134.0,9.51
Washington,2001-01-16T12:00:00Z,46.03333,-117.9486,22.27,21.295,20.32,22.09,1.0,1.0,0.76,,,1033.09,1.0,4.67,268.0,1.45
Washington,1970-05-13T12:00:00Z,47.5225,-121.7569,58.56,52.075,45.59,39.64,0.74,0.58,0.26,0.0008,0.52,1026.64,7.0,8.71,184.0,3.6
Washington,1984-08-15T12:00:00Z,47.425,-121.4317,72.32,65.3,58.28,42.66,0.52,0.11,0.63,0.0,0.0,1014.2,8.0,8.67,229.0,7.36
Washington,1998-05-18T12:00:00Z,47.3958,-121.5356,52.18,47.69,43.2,31.55,0.59,0.85,0.74,0.0055,1.0,1021.94,4.0,6.02,256.0,7.96
Washington,1995-09-13T12:00:00Z,47.1998,-121.7565,73.7,58.99,44.28,48.57,0.63,0.1,0.66,0.0,0.0,1020.41,6.0,9.58,44.0,1.68
Washington,1997-07-05T12:00:00Z,47.257220000000004,-120.8908,71.75,62.75,53.75,46.09,0.55,0.51,0.04,,,1014.73,9.0,8.6,252.0,8.18
Washington,2000-10-28T12:00:00Z,46.93333,-121.2692,38.19,34.69,31.19,32.1,0.95,0.79,0.05,0.0074,1.0,1000.2,2.0,7.99,120.0,4.47
Washington,2000-06-13T12:00:00Z,46.871390000000005,-121.2981,50.63,50.175,49.72,44.19,0.92,1.0,0.4,0.0075,1.0,1026.06,5.0,3.04,259.0,9.36
Washington,1996-02-17T12:00:00Z,47.4317,-121.7731,52.42,50.43,48.44,48.46,0.99,1.0,0.96,0.0108,0.43,1009.34,2.0,6.56,135.0,6.03
Washington,1967-08-18T12:00:00Z,46.49139,-122.9367,,,,,,,,,,,,,,
Washington,1980-11-12T12:00:00Z,46.551390000000005,-121.4625,,,,,,,,,,,,,,
Washington,1996-04-14T12:00:00Z,47.3542,-123.2334,70.36,60.53,50.7,39.21,0.59,0.2,0.89,0.0,0.0,1016.13,7.0,9.9,182.0,0.8
Washington,1997-10-15T12:00:00Z,48.61972,-120.1075,,,,,,,,,,,,,,
Washington,1996-08-24T12:00:00Z,48.666109999999996,-117.4694,,,,,,,,,,,,,,
Washington,2000-03-13T12:00:00Z,47.00444,-122.5386,56.65,50.53,44.41,41.72,0.85,0.94,0.27,0.0243,1.0,1017.29,3.0,7.64,214.0,2.44
Washington,1985-07-26T12:00:00Z,46.9363,-122.7607,85.87,67.3,48.73,47.04,0.5,0.09,0.32,0.0,0.0,1016.96,9.0,9.38,0.0,2.47
Washington,1999-08-18T12:00:00Z,47.329440000000005,-122.5789,73.0,65.685,58.37,57.1,0.82,0.79,0.24,0.0,0.0,1015.48,5.0,7.23,221.0,4.67
Washington,1979-11-16T12:00:00Z,47.05472,-121.8211,29.63,29.545,29.46,26.0,0.9,0.54,0.9,0.0015,1.0,1016.86,1.0,4.48,92.0,8.4
Washington,1996-01-01T12:00:00Z,47.3724,-122.5819,50.29,48.94,47.59,44.41,0.88,0.99,0.38,0.0008,1.0,1028.02,1.0,8.33,165.0,4.36
Washington,1980-04-16T12:00:00Z,47.155559999999994,-122.4328,67.31,55.45,43.59,38.36,0.65,0.62,0.07,0.0,0.0,1018.73,6.0,8.3,246.0,2.17
Washington,1972-08-15T12:00:00Z,46.06333,-122.1967,,,,,,,,,,,,,,
Washington,1969-03-09T12:00:00Z,46.3341,-121.7913,,,,,,,,,,,,,,
Washington,1998-06-18T12:00:00Z,46.17861,-122.0514,,,,,,,,,,,,,,
Washington,1998-08-28T12:00:00Z,47.8895,-121.8134,79.56,63.405,47.25,51.77,0.73,0.23,0.21,,,,7.0,8.39,338.0,4.85
Washington,1973-08-15T12:00:00Z,46.803000000000004,-122.4133,63.13,57.19,51.25,49.17,0.87,0.76,0.55,0.0,0.0,1017.95,4.0,7.56,236.0,2.11
Washington,1981-09-16T12:00:00Z,46.803000000000004,-122.4133,81.82,67.07,52.32,54.42,0.77,0.16,0.59,0.0,0.0,1015.55,5.0,9.69,271.0,1.25
Washington,1976-06-16T12:00:00Z,48.780559999999994,-122.1483,57.14,49.9,42.66,50.78,1.0,0.82,0.66,,,1015.9,4.0,6.39,202.0,7.22
Washington,1996-11-01T12:00:00Z,46.5602,-121.1458,35.23,21.72,8.21,17.75,0.97,0.0,0.7,0.0,0.0,1029.8,2.0,8.63,280.0,2.41
Washington,1961-12-28T12:00:00Z,47.92528,-117.1153,23.6,22.54,21.48,19.13,1.0,1.0,0.71,0.0102,1.0,1022.22,1.0,2.19,83.0,1.1
Washington,1975-04-16T12:00:00Z,48.2688,-121.705,,,,,,,,,,,,,,
Washington,1978-04-30T12:00:00Z,47.0945,-122.0874,56.39,48.95,41.51,40.83,0.75,0.91,0.78,0.0,0.0,1014.23,5.0,9.0,282.0,0.56
Washington,1998-08-27T12:00:00Z,46.104440000000004,-122.015,,,,,,,,,,,,,,
Washington,2000-05-15T12:00:00Z,47.1608,-121.6594,63.22,56.28,49.34,41.9,0.57,0.52,0.42,0.0009,1.0,1013.23,7.0,9.79,222.0,3.51
Washington,1994-09-10T12:00:00Z,47.41,-121.725,61.27,54.985,48.7,50.78,0.88,0.8,0.18,0.0021,1.0,1016.94,4.0,9.9,220.0,2.76
Washington,1970-11-22T12:00:00Z,47.19944,-120.2758,,,,,,,,,,,,,,
Washington,2001-03-04T12:00:00Z,46.10861,-122.1283,,,,,,,,,,,,,,
Washington,2000-03-06T12:00:00Z,46.0675,-118.0519,35.45,30.495,25.54,28.46,0.97,0.93,0.02,0.0287,1.0,1008.06,3.0,6.68,175.0,8.77
Washington,2004-10-16T12:00:00Z,47.2842,-121.0777,53.42,49.855,46.29,46.86,0.88,0.98,0.09,0.012,1.0,1002.24,2.0,1.99,261.0,1.57
Washington,2000-07-25T12:00:00Z,46.821670000000005,-121.2764,,,,,,,,,,,,,,
Washington,1970-04-14T12:00:00Z,47.7117,-121.1544,,,,,,,,,,,,,,
Washington,2001-07-03T12:00:00Z,47.2641,-123.1583,85.13,69.305,53.48,49.57,0.56,0.06,0.44,0.0,0.0,1018.1,9.0,10.0,28.0,2.96
Washington,2001-08-11T12:00:00Z,46.1333,-121.8,,,,,,,,,,,,,,
Washington,2001-08-15T12:00:00Z,45.9667,-121.6667,,,,,,,,,,,,,,
Washington,1990-10-15T12:00:00Z,46.5347,-122.4275,60.5,,,52.24,0.94,0.99,0.91,,,1012.24,2.0,7.62,242.0,6.92
Washington,2001-08-01T12:00:00Z,47.85556,-121.9697,68.08,64.26,60.44,51.83,0.72,0.59,0.43,,,1017.38,5.0,10.0,173.0,2.99
Washington,2004-10-10T12:00:00Z,48.09725,-122.8241,59.76,55.7,51.64,51.61,0.89,0.89,0.88,0.0001,0.09,1024.21,3.0,9.96,148.0,2.4
Washington,2001-10-12T12:00:00Z,48.40611,-118.9844,50.06,35.65,21.24,35.0,0.84,0.54,0.85,0.0008,1.0,1016.15,2.0,10.0,163.0,4.98
Washington,2004-10-17T12:00:00Z,47.981,-117.6454,46.77,42.885,39.0,44.7,0.99,0.97,0.13,0.0269,1.0,995.62,2.0,8.23,50.0,2.07
Washington,2001-10-29T12:00:00Z,46.621,-121.0638,37.97,33.465,28.96,28.9,0.96,0.95,0.42,0.0001,1.0,1022.39,2.0,9.85,230.0,1.92
Washington,2000-09-15T12:00:00Z,46.08515,-121.7064,,,,,,,,,,,,,,
Washington,1999-09-06T12:00:00Z,46.1036,-121.7944,,,,,,,,,,,,,,
Washington,1973-10-20T12:00:00Z,48.2775,-121.8078,,,,,,,,,,,,,,
Washington,1982-07-11T12:00:00Z,48.72917,-121.6278,,,,,,,,,,,,,,
Washington,1975-07-31T12:00:00Z,47.40667,-122.0375,72.84,63.505,54.17,50.06,0.67,0.24,0.76,0.0,0.0,1025.99,8.0,9.39,218.0,2.72
Washington,1970-07-01T12:00:00Z,46.37,-122.82,,,,,,,,,,,,,,
Washington,2002-09-19T12:00:00Z,46.5256,-122.0252,74.14,61.01,47.88,49.16,0.67,,0.44,,,,0.0,,33.0,1.62
Washington,2004-12-07T12:00:00Z,47.3991,-121.1008,34.1,33.58,33.06,29.63,0.9,1.0,0.85,0.0054,0.56,996.98,1.0,1.36,69.0,0.58
Washington,2002-10-17T12:00:00Z,47.4822,-120.319,71.6,55.455,39.31,32.77,0.4,0.0,0.39,0.0,0.0,1013.76,3.0,10.0,347.0,0.13
Washington,2002-10-20T12:00:00Z,46.0969,-121.9191,57.87,52.255,46.64,49.88,0.89,,0.48,,,,0.0,,345.0,0.59
Washington,2005-01-20T12:00:00Z,47.8323,-120.71799999999999,47.96,44.03,40.1,34.93,0.74,,0.36,0.0002,0.82,,0.0,,301.0,0.32
Washington,2004-10-13T12:00:00Z,47.9093,-118.9505,71.49,57.745,44.0,37.9,0.49,,0.98,0.0,0.0,,0.0,,278.0,1.15
Washington,2002-11-15T12:00:00Z,47.0586,-122.2864,50.4,44.305,38.21,41.39,0.94,0.68,0.37,0.0006,1.0,1020.41,1.0,7.57,174.0,1.19
Washington,2003-04-23T12:00:00Z,45.880390000000006,-121.1692,55.54,46.695,37.85,36.72,0.73,0.3,0.76,0.0127,1.0,1007.24,8.0,9.83,238.0,2.68
Washington,2005-04-05T12:00:00Z,47.9477,-124.5301,48.05,47.75,47.45,39.04,0.74,0.99,0.89,0.0235,1.0,1016.85,4.0,8.96,132.0,18.25
Washington,2003-06-21T12:00:00Z,47.8901,-121.3676,50.34,46.745,43.15,43.3,0.91,,0.75,0.0029,1.0,,0.0,,247.0,0.47
Washington,2003-06-25T12:00:00Z,46.21583,-121.9192,74.62,64.075,53.53,40.67,0.56,,0.88,0.0,0.0,,0.0,,300.0,1.43
Washington,1994-06-15T12:00:00Z,48.9138,-119.7023,62.23,53.22,44.21,36.28,0.56,,0.22,,,1012.03,0.0,,288.0,4.05
Washington,2000-06-17T12:00:00Z,47.4645,-123.8979,,,,,,,,,,,,,,
Washington,2003-08-15T12:00:00Z,48.9058,-121.6967,84.15,69.825,55.5,45.87,0.44,,0.62,0.0,0.0,1015.03,0.0,,99.0,0.72
Washington,2003-12-09T12:00:00Z,47.0228,-121.5497,32.04,30.445,28.85,26.58,0.88,1.0,0.53,0.0003,0.77,1017.39,1.0,1.06,82.0,1.56
Washington,2002-11-02T12:00:00Z,46.7225,-121.6606,,,21.8,7.98,0.42,,0.92,,,,0.0,,81.0,1.58
Washington,1978-07-15T12:00:00Z,47.5958,-123.1208,,,,,,,,,,,,,,
Washington,1981-05-31T12:00:00Z,46.79955,-122.2738,61.34,50.105,38.87,44.58,0.76,0.54,0.93,,,1019.69,8.0,9.76,7.0,1.47
Washington,2004-11-16T12:00:00Z,47.2293,-123.4898,49.42,41.435,33.45,43.18,0.95,0.77,0.16,0.0035,1.0,1022.03,1.0,5.97,205.0,0.96
Washington,2005-02-05T12:00:00Z,45.723,-121.8864,41.31,38.36,35.41,33.32,0.81,0.86,0.88,0.0012,0.41,1020.92,2.0,8.73,267.0,3.34
Washington,2004-06-08T12:00:00Z,47.23194,-122.885,74.79,65.33,55.87,51.6,0.72,0.47,0.71,0.0,0.0,1012.09,9.0,9.4,249.0,1.64
Washington,2004-05-25T12:00:00Z,47.46312,-121.4454,61.01,51.715,42.42,39.84,0.79,0.39,0.2,0.0076,1.0,1016.01,10.0,8.32,238.0,0.65
Washington,2001-09-15T12:00:00Z,47.9237,-122.8531,65.23,57.315,49.4,53.3,0.95,0.24,0.94,,,1015.34,5.0,7.74,299.0,1.94
Washington,2002-10-15T12:00:00Z,48.247,-122.6916,57.74,52.565,47.39,43.45,0.74,0.05,0.33,,,1020.6,3.0,8.93,287.0,4.4
Washington,2004-07-22T12:00:00Z,47.40245,-121.5633,86.72,74.445,62.17,53.91,0.59,0.0,0.17,0.0,0.0,1018.94,9.0,10.0,329.0,0.43
Washington,2004-09-30T12:00:00Z,48.21095,-122.0262,61.03,53.06,45.09,49.64,0.84,0.56,0.58,0.0,0.0,1018.57,3.0,7.95,315.0,1.68
Washington,2004-08-18T12:00:00Z,47.33515,-121.4044,76.63,65.27,53.91,54.45,0.78,0.0,0.09,0.0,0.0,1019.52,8.0,10.0,235.0,0.66
Washington,2003-04-05T12:00:00Z,47.16145,-121.8943,40.65,38.57,36.49,35.0,0.92,0.95,0.12,0.0064,1.0,1014.25,4.0,8.8,180.0,3.12
Washington,2004-09-20T12:00:00Z,48.08025,-123.7108,61.0,54.39,47.78,42.71,0.72,0.18,0.22,0.0,0.0,1021.46,5.0,10.0,274.0,3.36
Washington,1990-05-15T12:00:00Z,46.01665,-121.6669,,,,,,,,,,,,,,
Washington,2004-11-12T12:00:00Z,46.44165,-122.3416,45.85,41.89,37.93,39.53,0.97,0.94,0.01,0.0,0.0,1019.99,2.0,6.53,91.0,1.39
Washington,2002-11-01T12:00:00Z,47.2055,-123.3958,58.56,40.44,22.32,18.87,0.44,0.0,0.89,0.0,0.0,1022.69,2.0,10.0,65.0,1.42
Washington,1997-05-15T12:00:00Z,46.0803,-121.7512,,,,,,,,,,,,,,
Washington,1967-07-15T12:00:00Z,46.951,-122.2985,79.63,65.825,52.02,43.94,0.51,0.0,0.29,0.0,0.0,1021.02,9.0,10.0,326.0,2.38
Washington,2004-09-30T12:00:00Z,47.4352,-121.7812,59.32,53.045,46.77,49.87,0.88,0.62,0.58,0.0,0.0,1016.05,3.0,8.93,336.0,0.55
Washington,2004-12-18T12:00:00Z,46.988,-123.8647,58.85,52.195,45.54,47.07,0.91,0.41,0.25,0.0007,0.5,1028.71,1.0,8.91,87.0,5.22
Washington,2004-10-11T12:00:00Z,48.1368,-123.7349,60.54,56.885,53.23,52.14,0.9,0.67,0.92,0.0,0.0,1024.82,3.0,10.0,228.0,1.84
Washington,1987-09-15T12:00:00Z,48.9294,-122.0247,58.78,53.64,48.5,46.41,0.8,0.86,0.77,,,1022.83,4.0,10.0,202.0,9.06
Washington,1993-08-02T12:00:00Z,46.0189,-121.7476,,,,,,,,,,,,,,
Washington,2004-09-15T12:00:00Z,46.3751,-122.1301,47.32,43.435,39.55,43.44,1.0,,0.04,0.0124,1.0,,0.0,,98.0,0.33
Washington,2003-07-13T12:00:00Z,48.783359999999995,-122.2196,65.2,61.42,57.64,54.59,0.79,0.94,0.51,0.0186,1.0,1019.83,5.0,9.25,179.0,1.51
Washington,2004-10-21T12:00:00Z,47.5532,-124.3324,52.9,50.965,49.03,43.66,0.78,0.72,0.28,0.0003,0.82,1009.48,2.0,9.12,209.0,3.09
Washington,2005-03-31T12:00:00Z,46.8434,-123.2383,53.84,49.4,44.96,40.62,0.79,0.87,0.71,0.0093,1.0,1024.53,4.0,8.48,106.0,1.36
Washington,2005-04-18T12:00:00Z,48.79056,-117.2833,53.7,43.305,32.91,30.03,0.66,,0.32,0.0,0.0,,0.0,,40.0,0.64
Washington,2005-04-17T12:00:00Z,47.2637,-120.2238,51.11,42.31,33.51,27.84,0.57,0.12,0.29,0.0,0.0,1013.7,6.0,10.0,292.0,6.43
Washington,2004-08-11T12:00:00Z,47.775,-120.715,92.93,79.3,65.67,44.57,0.32,,0.87,0.0,0.0,,0.0,,134.0,0.55
Washington,2005-07-08T12:00:00Z,46.74778,-121.3603,51.1,47.09,43.08,46.79,0.94,,0.07,0.0095,1.0,,0.0,,230.0,0.35
Washington,1971-03-01T12:00:00Z,47.0849,-122.5926,39.51,32.575,25.64,17.0,0.6,0.57,0.16,0.0,0.0,1031.64,3.0,9.53,178.0,1.48
Washington,2005-09-15T12:00:00Z,47.860279999999996,-123.9364,61.18,55.445,49.71,44.53,0.67,0.66,0.41,0.0,0.0,1018.03,4.0,9.75,260.0,1.52
Washington,2002-05-01T12:00:00Z,47.275,-122.195,53.16,49.57,45.98,43.78,0.81,0.82,0.67,0.0,0.0,1019.0,4.0,9.51,200.0,7.84
Washington,2005-09-12T12:00:00Z,47.71167,-121.1544,61.24,52.2,43.16,45.75,0.82,,0.3,0.0,0.0,,0.0,,325.0,0.5
Washington,2005-09-05T12:00:00Z,45.4549,-122.1761,70.29,59.055,47.82,46.73,0.72,0.07,0.06,0.0,0.0,1020.82,7.0,10.0,298.0,1.01
Washington,2005-10-29T12:00:00Z,46.92694,-124.1736,55.65,51.93,48.21,47.46,0.89,0.5,0.89,0.0079,1.0,1020.73,2.0,9.58,174.0,2.29
Washington,2005-11-02T12:00:00Z,46.75861,-122.0297,47.2,43.615,40.03,34.95,0.76,,0.02,0.0009,0.39,,0.0,,89.0,0.84
Washington,1981-06-01T12:00:00Z,46.09035,-121.9313,,,,,,,,,,,,,,
Washington,2006-02-23T12:00:00Z,47.86697,-123.8796,42.16,34.65,27.14,30.94,0.75,0.59,0.84,0.0068,1.0,1019.92,3.0,9.33,258.0,2.01
Washington,2005-10-15T12:00:00Z,46.93755,-123.8358,58.08,55.13,52.18,51.54,0.88,0.96,0.44,0.0019,0.85,1009.04,2.0,9.91,86.0,2.8
Washington,2005-11-03T12:00:00Z,47.79222,-121.1958,29.37,28.345,27.32,28.9,1.0,,0.06,0.02,0.96,,0.0,,29.0,0.22
Washington,2005-12-03T12:00:00Z,48.66175,-121.3685,24.67,21.095,17.52,20.79,1.0,,0.08,0.0,0.0,,0.0,,39.0,0.09
Washington,2005-12-03T12:00:00Z,47.74435,-120.7426,32.41,26.59,20.77,19.29,0.71,,0.08,0.0,0.0,,0.0,,296.0,0.55
Washington,2005-08-19T12:00:00Z,46.13795,-122.3291,80.05,68.905,57.76,52.15,0.62,0.16,0.51,0.0,0.0,,8.0,10.0,254.0,0.36
Washington,2005-10-17T12:00:00Z,48.458090000000006,-120.1611,70.96,59.915,48.87,41.84,0.5,0.79,0.51,0.0,0.0,1010.06,2.0,10.0,179.0,2.42
Washington,2005-07-27T12:00:00Z,48.86479,-117.3672,89.1,73.8,58.5,43.8,0.36,,0.73,0.0,0.0,,0.0,,176.0,0.55
Washington,2006-03-03T12:00:00Z,47.7504,-122.535,54.76,48.715,42.67,32.39,0.64,0.2,0.14,0.0,0.0,1008.98,3.0,10.0,339.0,1.55
Washington,1966-05-01T12:00:00Z,47.968999999999994,-123.58200000000001,,,,,,,,,,,,,,
Washington,2006-09-12T12:00:00Z,46.14853,-121.5775,73.03,59.23,45.43,43.16,0.55,,0.69,0.0,0.0,,0.0,,303.0,1.01
Washington,2006-11-19T12:00:00Z,47.3978,-123.2008,49.4,44.91,40.42,43.11,0.9,0.83,0.96,0.0468,1.0,1010.91,1.0,9.86,193.0,1.49
Washington,2006-10-06T12:00:00Z,48.71545,-119.0802,59.5,47.57,35.64,37.79,0.65,0.33,0.49,0.0,0.0,1013.43,3.0,10.0,324.0,0.42
Washington,2006-10-13T12:00:00Z,48.22336,-121.5777,67.66,56.275,44.89,44.86,0.74,0.52,0.74,0.0,0.0,,3.0,9.73,287.0,0.14
Washington,2006-10-18T12:00:00Z,48.3912,-119.7595,54.2,47.49,40.78,34.71,0.7,0.3,0.9,0.0,0.0,1019.4,3.0,10.0,314.0,0.69
Washington,2006-11-03T12:00:00Z,47.396,-123.1976,55.83,54.355,52.88,51.65,0.92,1.0,0.44,0.0512,1.0,1006.57,2.0,9.74,179.0,4.27
Washington,2006-10-20T12:00:00Z,48.94655,-119.5423,55.54,44.04,32.54,30.47,0.53,,0.95,0.0,0.0,1022.24,0.0,,334.0,4.42
Washington,2006-08-19T12:00:00Z,48.458090000000006,-120.1611,91.55,78.845,66.14,33.35,0.22,0.0,0.87,0.0,0.0,1013.17,7.0,6.8,193.0,0.86
Washington,1999-04-15T12:00:00Z,47.1144,-121.4844,53.89,47.855,41.82,17.08,0.32,0.0,0.98,0.0,0.0,1031.1,7.0,10.0,82.0,12.86
Washington,2000-09-01T12:00:00Z,48.1864,-122.2612,66.01,57.01,48.01,46.4,0.7,0.73,0.12,,,1009.58,5.0,10.0,136.0,2.19
